"as","rwa","year","yearnum","season","seasonnum","time","timenr","stratum","eff","temp","hist","neighb","soil","catch","effort","cpue"
1236,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0374331550802139,0.140904311251314,"sand",2,51.5,0.0388349514563107
1237,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.336,0.13109098749461,"sand",5,84,0.0595238095238095
1238,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.797773654916512,0.184438040345821,"sand",26,151,0.172185430463576
1241,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.32967032967033,0.107894736842105,"peat",1,42.5,0.0235294117647059
1242,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.25974025974026,0.113801452784504,"sand",2,19.5,0.102564102564103
1243,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.16,0.133333333333333,"built-up",10,76,0.131578947368421
1244,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.147058823529412,0.148818501759678,"sand",10,85.5,0.116959064327485
1245,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.163682864450128,0.148883374689826,"sand",10,91.5,0.109289617486339
1246,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0867018160515524,"sand",0,2.25,0
1247,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.101604278074866,0.0815013404825737,"sand",0,46.75,0
1248,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.681660899653979,0.134016554986204,"sand",1,73.5,0.0136054421768707
1251,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.385416666666667,0.0831408775981524,"sand",28,177.5,0.157746478873239
1252,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.344086021505376,0.133501259445844,"sand",1,20.75,0.0481927710843374
1253,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.204081632653061,0.104967197750703,"peat",5,31,0.161290322580645
1254,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0674157303370786,0.122887864823349,"sand",2,40.5,0.0493827160493827
1255,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0912863070539419,"sand",4,26.75,0.149532710280374
1257,"Waterschap Hunze en Aa's","2015",2015,"spring",2,0.801763410700195,10,"low","increase","year-round",0.0214285714285714,0.036697247706422,"sand",0,48.25,0
1258,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.276315789473684,0.105137395459976,"sand",4,55.75,0.0717488789237668
1311,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.334117647058824,0.26,"sand",4,69.5,0.0575539568345324
1312,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.758377425044092,0.35033415406261,"clay",35,99.25,0.35264483627204
1313,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.917127071823204,0.496980155306299,"clay",10,33,0.303030303030303
1314,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.616570327552986,0.653620352250489,"sand",18,34.75,0.517985611510791
1321,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.960629921259842,0.173466476462197,"sand",53,183.25,0.289222373806276
1322,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,1.37641357027464,0.252645954250597,"sand",16,89.5,0.17877094972067
1323,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.696296296296296,0.324324324324324,"sand",35,71.75,0.48780487804878
1324,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,1.62264150943396,0.386252045826514,"sand",14,29,0.482758620689655
1331,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.865051903114187,0.21524064171123,"sand",16,129.5,0.123552123552124
1332,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.972111553784861,0.274647887323944,"sand",14,48,0.291666666666667
1333,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.998357963875205,0.390075014425851,"sand",18,98,0.183673469387755
1334,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.653846153846154,0.394173093401885,"sand",37,68,0.544117647058823
1341,"Waterschap Hunze en Aa's","2015",2015,"spring",2,0.801763410700195,10,"medium","increase","year-round",0.837944664031621,0.126118449083937,"sand",27,61,0.442622950819672
1342,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.506666666666667,0.258128078817734,"sand",5,34,0.147058823529412
1343,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.895833333333333,0.309045226130653,"sand",25,43,0.581395348837209
1344,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.935714285714286,0.386029411764706,"sand",23,50,0.46
1351,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.393939393939394,0.131106988249845,"sand",7,58,0.120689655172414
1352,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.408450704225352,0.315789473684211,"sand",1,37,0.027027027027027
1353,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.51,0.293172690763052,"sand",23,33,0.696969696969697
1354,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.795454545454545,0.522292993630573,"sand",2,30,0.0666666666666667
1412,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0165289256198347,"sand",0,0,0
1413,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0171821305841924,0.0229885057471264,"sand",0,51,0
1414,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0125786163522013,"water",0,0,0
1415,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.02,"water",0,0,0
1416,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0858369098712446,0.0388349514563107,"sand",0,40,0
1417,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.175925925925926,0.03125,"water",0,8.5,0
1422,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0176600441501104,"sand",0,0,0
1423,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0134228187919463,0.00884955752212389,"sand",2,45.5,0.043956043956044
1424,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.015625,0.0225442834138486,"sand",0,17,0
1425,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.179627601314348,0.0298507462686567,"water",0,21,0
1426,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.15748031496063,0.0960698689956332,"loam",2,22,0.0909090909090909
1427,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.113513513513514,0.130879345603272,"loam",0,0,0
1428,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.238095238095238,0.169971671388102,"water",0,2,0
1432,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0147329650092081,"sand",0,21.5,0
1433,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0263157894736842,0.0264705882352941,"sand",2,108.5,0.0184331797235023
1434,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0666666666666667,0.0263591433278418,"loam",0,28,0
1435,"HH Hollands Noorderkwartier","2015",2015,"spring",2,0.801763410700195,10,"medium","control","year-round",0.252808988764045,0.0350109409190372,"loam",3,56.5,0.0530973451327434
1436,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.135835567470956,0.0709736123748863,"loam",0,4,0
1437,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.164634146341463,0.0992,"loam",19,99,0.191919191919192
1438,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.122950819672131,0.149184149184149,"water",11,69,0.159420289855072
1442,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.047244094488189,0.0071301247771836,"sand",0,22,0
1443,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0228136882129278,"loam",0,95.5,0
1444,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0174825174825175,"clay",7,110.5,0.0633484162895928
1445,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.152,0.0569476082004556,"clay",2,152.5,0.0131147540983607
1446,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.294117647058824,0.0880149812734082,"loam",5,102,0.0490196078431373
1447,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.248447204968944,0.134193548387097,"loam",8,96.5,0.0829015544041451
1448,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.102040816326531,0.115591397849462,"water",5,17,0.294117647058824
1452,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.00613496932515337,0,"clay",0,28,0
1453,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0594059405940594,0.0163934426229508,"loam",0,27,0
1454,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0214861235452104,"loam",0,49,0
1455,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0326086956521739,0.0349708576186511,"loam",3,55,0.0545454545454545
1456,"HH Hollands Noorderkwartier","2015",2015,"spring",2,0.801763410700195,10,"medium","decrease","season",0.0191082802547771,0.0435510887772194,"loam",7,34,0.205882352941176
1457,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0640569395017794,0.0659599528857479,"loam",5,36.5,0.136986301369863
1458,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0277777777777778,0.0704697986577181,"clay",0,26,0
1513,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.142857142857143,0.0794392523364486,"water",0,0,0
1514,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.11336032388664,0.131233595800525,"loam",2,60,0.0333333333333333
1515,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.196629213483146,0.0693069306930693,"water",29,119,0.243697478991597
1516,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.24519940915805,0.0986717267552182,"peat",4,51,0.0784313725490196
1517,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.339673913043478,0.0330368487928844,"peat",1,26,0.0384615384615385
1518,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.485576923076923,0.0366259711431743,"peat",3,81,0.037037037037037
1523,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.228915662650602,0.0509554140127388,"water",0,17,0
1524,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.10239651416122,0.151111111111111,"clay",6,97,0.0618556701030928
1525,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.203947368421053,0.124277456647399,"loam",3,29,0.103448275862069
1526,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.403508771929825,0.153846153846154,"sand",1,11,0.0909090909090909
1527,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.455445544554455,0.0235081374321881,"peat",14,82,0.170731707317073
1528,"Wetterskip Fryslân","2015",2015,"spring",2,0.801763410700195,10,"high","increase","season",0.694267515923567,0.0717054263565891,"peat",2,287,0.00696864111498258
1535,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.666666666666667,0.0700636942675159,"water",0,0,0
1536,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.433333333333333,0.0994475138121547,"water",1,8,0.125
1537,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.176829268292683,0.0371819960861057,"water",0,23,0
1538,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.265560165975104,0.0420475319926874,"sand",1,66,0.0151515151515152
1546,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0714285714285714,"water",0,12,0
1547,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.286975717439294,0.0614525139664804,"sand",0,24,0
1548,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.318840579710145,0.0980392156862745,"loam",0,21,0
1551,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.024390243902439,0.0369230769230769,"clay",0,45,0
1552,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0,0.0099009900990099,"water",0,36.5,0
1556,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.142857142857143,0.0853658536585366,"water",0,1,0
1557,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.185185185185185,0.141732283464567,"sand",5,28,0.178571428571429
1558,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.228758169934641,0.143312101910828,"loam",4,20,0.2
1611,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.255670103092783,0.035303776683087,"water",12,137,0.0875912408759124
1612,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.293262879788639,0.0642701525054466,"peat",15,260,0.0576923076923077
1613,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.288381742738589,0.0532687651331719,"peat",8,106,0.0754716981132075
1614,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.227493917274939,0.0740131578947368,"sand",1,249,0.00401606425702811
1615,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.352517985611511,0.0325621251071123,"sand",4,40,0.1
1616,"Wetterskip Fryslân","2015",2015,"spring",2,0.801763410700195,10,"low","control","year-round",0.156862745098039,0.0496613995485327,"sand",1,11,0.0909090909090909
1617,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.111111111111111,0.0936936936936937,"sand",0,2,0
1618,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.184615384615385,0.13197172034564,"sand",1,6,0.166666666666667
1621,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.449781659388646,0.0575916230366492,"peat",0,31,0
1622,"Wetterskip Fryslân","2015",2015,"spring",2,0.801763410700195,10,"high","decrease","season",0.373123659756969,0.0807381776239908,"peat",17,272,0.0625
1623,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.240298507462687,0.0617399438727783,"peat",11,88,0.125
1624,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.483766233766234,0.0552486187845304,"peat",5,100,0.05
1625,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.446575342465753,0.0546875,"sand",0,57,0
1626,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.203069657615112,0.0968992248062016,"sand",0,13.5,0
1627,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.145,0.105680317040951,"sand",3,15,0.2
1628,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.266666666666667,0.049079754601227,"sand",1,8.25,0.121212121212121
1631,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.342307692307692,0.0683012259194396,"peat",6,70,0.0857142857142857
1632,"Wetterskip Fryslân","2015",2015,"spring",2,0.801763410700195,10,"high","control","year-round",0.567303213786679,0.113805970149254,"peat",32,355,0.0901408450704225
1633,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.527676499834272,0.104028157997653,"peat",21,253.5,0.0828402366863905
1634,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.452631578947368,0.0959128065395095,"sand",0,8,0
1635,"Reest en Wieden","2015",2015,"spring",2,0.801763410700195,10,"low","decrease","year-round",0.135593220338983,0.101351351351351,"sand",0,13,0
1636,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.382204246713852,0.098159509202454,"sand",17,77.5,0.219354838709677
1637,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.146919431279621,0.142707240293809,"sand",0,42.5,0
1638,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0363636363636364,0.0269179004037685,"sand",0,28.5,0
1641,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.128342245989305,0.122850122850123,"sand",1,9,0.111111111111111
1642,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.376052385406922,0.11400651465798,"peat",25,101,0.247524752475248
1643,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.531294792164357,0.114578879863189,"peat",41,247.5,0.165656565656566
1644,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.341692789968652,0.138967136150235,"peat",2,107,0.0186915887850467
1645,"Reest en Wieden","2015",2015,"spring",2,0.801763410700195,10,"medium","control","year-round",0.446640316205534,0.119589977220957,"peat",8,51.5,0.155339805825243
1646,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.494949494949495,0.0878169449598021,"sand",13,29.5,0.440677966101695
1647,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.378947368421053,0.0558539205155747,"sand",0,22.5,0
1648,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.0564971751412429,0.0236686390532544,"sand",0,43.5,0
1651,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.170212765957447,0.2,"loam",18,117,0.153846153846154
1652,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.269113149847095,0.140111593304402,"loam",14,64,0.21875
1653,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.434706397896582,0.147636749867233,"sand",7,112,0.0625
1654,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.467315716272601,0.151006711409396,"peat",33,169,0.195266272189349
1655,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.351230425055928,0.14501257334451,"peat",38,210.5,0.180522565320665
1656,NA,"2015",2015,"spring",2,0.801763410700195,10,NA,"no experiment",NA,0.209638554216867,0.173664122137405,"peat",2,263.5,0.00759013282732448
